repo	sha	date	category	inserted	deleted	subject
psmobile	4cadafa45eb4	2025-12-20	fallback/compat path	67	489	refactor(puzzles): remove legacy picker screens
psmobile	5a52b6dc249b	2025-12-20	other: docs/plans	11	51	docs(puzzle_energy): remove solutioning from flow tension doc
psmobile	8d90d147e3f9	2025-12-20	other: product/behavior	65	47	feat(puzzles): remove tier picker from main flow (PR11)
psmobile	1653a65ce63c	2025-12-21	abstraction/wrapper/controller	128	2952	feat(puzzles): add RainbowTitle for Plus subscribers and remove admin-cli
psmobile	71f9d54d5288	2025-12-21	other: product/behavior	0	0	chore: remove FUN-2552 visual diff screenshots from git
psmobile	868bf2bd7707	2025-12-24	other: product/behavior	1	32	Remove answer_id length guard
psmobile	a8b0c1fc032d	2025-12-24	other: product/behavior	6	2	fix(leaderboard): drop viewer entry on no rows
psmobile	e6315a39ef07	2025-12-25	fallback/compat path	10	14	fix(migrations): undo edits to 0000 + rebuild bundle
psmobile	af96fa6c18c1	2025-12-25	fallback/compat path	1	2	fix: remove duplicate avatarPolicy import
psmobile	29480ab25dcf	2025-12-26	other: revert	0	40	Revert "Add root .easignore to trim EAS upload"
psmobile	5c9414af34a1	2025-12-26	other: revert	1	1	Revert "Build fastcards SDK during EAS post-install"
psmobile	0ac5bc57f133	2025-12-26	extra state	1040	238	Remove profile versioning and pending state
psmobile	408045d1ff9a	2025-12-27	diagnostics residue	25	229	Clean up sync debug logging and harden logger serialization
psmobile	3924ab99819b	2025-12-27	other: product/behavior	97	17771	Removed annoying monkey patch
psmobile	976f4a70c33b	2025-12-27	other: product/behavior	7	8	Simplify onboarding header layout and selection updates
psmobile	06e5f5815e29	2025-12-27	diagnostics residue	20	23	Simplify git policy - allow normal operations, ignore dirty files
psmobile	4bc4604df7cc	2025-12-27	flags/knobs/env	75	54	profile: simplify settings error handling
psmobile	4c7dc5a365f1	2025-12-28	flags/knobs/env	10	0	fix: clean up feature flag override subscriptions
psmobile	5c766358a6b9	2025-12-28	other: product/behavior	1286	158	Unify paywall routing and add paygates coverage
psmobile	799fa08b4279	2025-12-29	other: docs/plans	0	273	Remove PR7 QA testability doc
psmobile	5bb944f45668	2025-12-30	other: product/behavior	3	5	fix: remove auth race in initial hydration
psmobile	2d695b2b1bca	2025-12-30	other: docs/plans	0	35	Remove collections long-press plan doc
psmobile	fd7a66cfc4ce	2025-12-30	other: product/behavior	5839	51125	Enforce zero-concern collections and remove puzzle_details
psmobile	138bc9a0fc29	2025-12-31	other: product/behavior	1280	1419	phase11: remove RN Animated usage
psmobile	f14a7bdf6390	2025-12-31	extra state	1	8	fix(db): drop stale drizzle journal entry
psmobile	a47858d560f6	2025-12-31	other: docs/plans	2	19	docs(animation): drop phase 1
psmobile	03dba335746f	2026-01-01	other: product/behavior	0	290	Remove Rive assets and components
psmobile	62b50e33f224	2026-01-01	other: product/behavior	8	47	Remove SectionComplete close header
psmobile	783b1d933d09	2026-01-01	fallback/compat path	221	127	remove legacy animated alias and drop react-native dep
psmobile	682464df0f48	2026-01-01	other: product/behavior	2	26	Remove confetti.riv build references
psmobile	5cc52e89db3d	2026-01-02	proof ceremony	263	1577	Remove puzzles collections feature gate
psmobile	5c7e7db6ddc4	2026-01-02	flags/knobs/env	121	1177	Remove monetization and energy feature flags
psmobile	874c68fa3c1d	2026-01-02	diagnostics residue	0	623	Remove TableTaskDebug
psmobile	048b493437ea	2026-01-02	diagnostics residue	2	181	Remove LessonDetailDebug
psmobile	1576d63430bd	2026-01-02	other: product/behavior	4	102	Remove RainbowTitle component
psmobile	1f7fa6241a3c	2026-01-02	other: dead/stale/unused code	0	30	Jest: remove stale rive-react-native mock
psmobile	53746aafa351	2026-01-02	diagnostics residue	109	9	Remove dev perf overlay instrumentation
psmobile	b3a663953767	2026-01-03	fallback/compat path	183	5753	chore: remove legacy skia components
psmobile	e8b338861166	2026-01-03	diagnostics residue	241	2148	Debug: remove tuned Skia playground screens
psmobile	c0104d6dd276	2026-01-03	abstraction/wrapper/controller	0	199	chore: drop unused achievement helpers
psmobile	df9fc04b52ef	2026-01-03	abstraction/wrapper/controller	0	51	chore: trim skia playground scaffolds
psmobile	281838d19ff5	2026-01-03	diagnostics residue	525	154	Unify Skia debug borders
psmobile	57d4a2ba4fc3	2026-01-04	other: product/behavior	5	3	fix(lessons): remove missing useSuspendableAnimation import
psmobile	f29305fcbd9c	2026-01-05	other: product/behavior	131	55	Simplify community card deal cadence
psmobile	59dcb23aade1	2026-01-05	other: dead/stale/unused code	0	120	Remove unused community card timing tokens
psmobile	8c301a04ddb3	2026-01-05	other: docs/plans	0	351	Remove quit-confirm remount plan doc
psmobile	8fb8e59e0240	2026-01-07	other: dead/stale/unused code	27	1630	Remove dead puzzle UI code
psmobile	28804a8e96b1	2026-01-07	diagnostics residue	91	98	Remove avatar debug logs
psmobile	cfd33b8f1bba	2026-01-07	other: product/behavior	112	42	chore(maestro): remove hidden waits in puzzle flows
psmobile	bd925be246be	2026-01-08	other: docs/plans	0	1505	chore: remove local docs from PR
psmobile	9f83fbcb7ef7	2026-01-09	proof ceremony	21	195	Remove asset gating from stats scenes
psmobile	a2d82bb99a92	2026-01-09	diagnostics residue	0	28	chore: drop SceneCanvas debug comment
psmobile	596e9ad259b2	2026-01-10	other: dead/stale/unused code	16	50	Harden journey panel readLiveState and remove dead code
psmobile	3322c4d7889b	2026-01-11	other: dead/stale/unused code	327	61	Phase1: remove unused maestro artifacts
psmobile	411c1a3d94c9	2026-01-12	other: product/behavior	0	33	phase4: remove v2 active-step writers from runtimes
psmobile	74b0c9735d8f	2026-01-12	diagnostics residue	0	26	fix(skia): remove community cards debug slot overlay
psmobile	d169e74bfac9	2026-01-12	extra state	28	37	phase1: simplify v2 surface store to snapshot-only
psmobile	461b61bc5186	2026-01-12	other: product/behavior	8	8	Replace 'learn' with 'practice' in onboarding and subscription copy.
psmobile	7b5a4642127b	2026-01-12	other: product/behavior	0	0	Removed garbage file
psmobile	26cdf2ce6669	2026-01-12	other: docs/plans	0	680	Remove confetti audit docs from PR
psmobile	87e624ab398f	2026-01-13	other: revert	57	5769	Revert "Merge pull request #850 from funcountry/feat/journey-play-vs-ai"
psmobile	9c73c8081784	2026-01-13	diagnostics residue	1130	398	Stripped extra logging
psmobile	9a9f53f571e1	2026-01-13	extra state	46	186	PlayVsAi: remove pendingActions + passive store
psmobile	847d357d6e6e	2026-01-13	fallback/compat path	12	31	Revert "PlayVsAi: improve loading and finished fallback"
psmobile	bfa1be2b288b	2026-01-13	other: revert	4	12	Revert "PlayVsAi: harden stepping abort safety"
psmobile	42d7e5a2f379	2026-01-13	other: docs/plans	3	4	Revert "Docs: update Play vs AI authority status"
psmobile	bcd04b74c542	2026-01-13	other: docs/plans	0	12	Revert "Docs: record ps1 outage + post-merge validation"
psmobile	bf7512d56b48	2026-01-13	other: docs/plans	0	1	Revert "Docs: record ps1 outage 09:06 UTC"
psmobile	b14177b45b05	2026-01-13	other: docs/plans	0	2	Revert "Docs: record ps1 outage + headless run failure"
psmobile	3b27e40773dc	2026-01-13	other: docs/plans	0	2	Revert "Docs: note live validation blocked by ps1"
psmobile	610c561000bb	2026-01-13	other: product/behavior	1219	652	No longer waiting on server for UI stuff
psmobile	ac6445b32975	2026-01-15	extra state	518	28	Skia: eliminate table pop-in on scripted_hand enter
psmobile	6f63903450dd	2026-01-16	abstraction/wrapper/controller	426	22966	chore(mobile): delete storybook + legacy hybrid tabletask
psmobile	13c8ae22ca8f	2026-01-16	other: product/behavior	2	9	engine: remove ReactNode from EngineScene
psmobile	2f5a5ad03e96	2026-01-17	abstraction/wrapper/controller	313	22374	chore(mobile): remove storybook
psmobile	ceb3b73ee446	2026-01-17	other: product/behavior	1	128	engine: remove renderSubmitControls plumbing
psmobile	ae165027a02b	2026-01-17	other: product/behavior	99	186	engine: remove per-scene CTA implementations
psmobile	335596f39199	2026-01-18	other: docs/plans	0	69	docs(integration_spine): remove stub event gateway doc
psmobile	ae5118bfa412	2026-01-19	diagnostics residue	33	1272	Cleanup perf/debug cruft for puzzle SSOT
psmobile	52e5b49c9788	2026-01-19	other: docs/plans	18	17	docs: refresh branch diff and cruft stats
psmobile	6c2bd3391d1d	2026-01-19	other: docs/plans	3148	0	docs: add RN vs Skia audits and cruft report
psmobile	460a26edd2d3	2026-01-19	other: docs/plans	1	17883	chore: drop new docs + ignore pal_generated.code
psmobile	e5c6368a156d	2026-01-20	proof ceremony	4	5	fix(entry): enforce entry gating and remove placeholder
psmobile	3bcb18a3ba3f	2026-01-20	other: product/behavior	0	466	Deleted ralph
psmobile	f51631b8819c	2026-01-20	other: revert	8	5	Revert "perf(entry): push first step to UI thread during render"
psmobile	811d5a43609e	2026-01-20	abstraction/wrapper/controller	142	35	fix(entry): enforce coordinator onboarding and remove placeholder
psmobile	f8b06c5629e7	2026-01-21	other: dead/stale/unused code	312	306	cleanup: remove profiling cruft
psmobile	d8a3654267e7	2026-01-21	diagnostics residue	99	97	cleanup: drop diff noise
psmobile	21471d4d50d8	2026-01-23	proof ceremony	296	5149	chore: remove flutter golden baselines
psmobile	78c7ae359e2b	2026-01-23	extra state	0	136	puzzles: delete pending intent store
psmobile	8bf523f54139	2026-01-24	other: product/behavior	0	211146	chore: drop rustai_docs from PR
psmobile	65569a79a3d9	2026-01-28	other: revert	21	670	Revert "Flutter design system: remove drift vectors"
psmobile	9831488a4d82	2026-01-28	other: docs/plans	0	739	Docs: remove obsolete boot FSM draft
psmobile	b6b19f0275ae	2026-01-28	flags/knobs/env	0	2	Config: remove unused lessons v2 playables env keys
psmobile	ee05ef145d8a	2026-01-28	test sprawl	191	91	flutter(playables): remove meet-the-map from e2e; clean v2 leaks
psmobile	f7e0d88f7103	2026-01-29	other: product/behavior	3592	2270	Flutter Playground: seat badge specimens; remove redundant Skia tool screens
psmobile	6c23a4507624	2026-01-29	test sprawl	7	120	CI: remove Flutter E2E/minimum flow GitHub Actions workflows
psmobile	51131edd8298	2026-01-30	outside-task change	1249	14612	Revert RN work so branch is flutter-only
psmobile	7108edeba330	2026-01-30	fallback/compat path	2	3783	Flutter: delete guided walkthrough legacy path
psmobile	b81796786fe1	2026-01-30	abstraction/wrapper/controller	1474	2531	Revert non-PlayVsAi content/scripts/tools
psmobile	b976c59df626	2026-01-30	abstraction/wrapper/controller	10200	3642	Revert agents/ and apps/analytics and lesson content
psmobile	dbcd9b7102c5	2026-01-30	abstraction/wrapper/controller	75	225	Revert agents/analytics and lessons work
psmobile	775cbe4c6584	2026-01-30	outside-task change	82	137	chore: drop unrelated analytics diffs
psmobile	d8cd6ded612f	2026-01-30	outside-task change	0	6	Revert unrelated analytics + iOS entitlements changes
psmobile	4ba6f36f2e5d	2026-01-30	other: docs/plans	30	44	docs: remove contract/test framing; mark phases complete
psmobile	25aae84eee16	2026-01-30	other: docs/plans	31	19	docs: mark DPR sizing complete; drop test-heavy framing
psmobile	4367173e1212	2026-01-30	other: docs/plans	13	19	docs: remove stale puzzles parity references
psmobile	f5365c1480e4	2026-01-30	other: docs/plans	0	4992	Organize PlayVsAi docs; remove ralph/specs
psmobile	0b98e352406c	2026-01-30	abstraction/wrapper/controller	222	165	Revert content/scripts/tools cruft
psmobile	29cefad769a4	2026-01-30	flags/knobs/env	77	5944	chore(flutter): drop audit txt artifacts; add GB-ENG L flag
psmobile	0a330638a25a	2026-01-30	other: product/behavior	3	1	Flutter: remove frozen sparkle particles in static gem
psmobile	9e8dab61b4a2	2026-01-30	other: product/behavior	178	120	flutter: remove SettingsModalHeader drift hatch
psmobile	e7717857c3d0	2026-01-30	flags/knobs/env	617	105	chore(flutter): delete unused images; tighten flutter_gen flags
psmobile	fe7c9b3618d4	2026-01-30	proof ceremony	3666	1773	flutter(puzzles): unify runner core + parity fixes
psmobile	3c7934b4cee5	2026-01-31	fallback/compat path	25	366	Flutter: delete legacy audio preload modules
psmobile	482f6bc536a4	2026-01-31	other: dead/stale/unused code	36	99	refactor(flutter): remove unused coach bubble layout
psmobile	e98c2eb003cc	2026-01-31	abstraction/wrapper/controller	3	52	chore(flutter): delete lesson interim title controller
psmobile	2655d30111f7	2026-02-01	other: product/behavior	61	224	Flutter: remove puzzles-first home experiment
psmobile	1da16202b2d5	2026-02-01	other: revert	19	551	Revert "Flutter: add unlimited energy banner header in /energy"
psmobile	9fa0f55e2fd7	2026-02-01	other: product/behavior	11	100	Remove LibreChat
psmobile	051bd0ab835d	2026-02-01	other: docs/plans	0	38	Docs: remove incorrect energy banner worklog
psmobile	ede1ae5c64f3	2026-02-02	abstraction/wrapper/controller	72	74	chore(ios): drop Runner.xcodeproj changes from PR
psmobile	5aafe2071d2d	2026-02-02	other: docs/plans	792	0	docs: retire React Native app and tag last main
psmobile	8ecebc83c386	2026-02-03	other: product/behavior	1673	3403	lessons(preflop): remove swipe drill in S01L02
psmobile	dd920f6b3487	2026-02-04	fallback/compat path	0	69811	Delete legacy Track 03 preflop artifacts
psmobile	8180b7af8e2c	2026-02-04	other: product/behavior	68	82	chore: remove git lfs and seed via URL
psmobile	f9cb96314f68	2026-02-06	abstraction/wrapper/controller	2	39	fix(flutter): remove monetization_enabled short-circuit from PaywallRouter
psmobile	62ba72bdb4b5	2026-02-06	other: product/behavior	56	15	lessons(track03): remove OOP abbrev + document SIM verification
